task,family,model,metric,rule_id,scope,path,line,text,name
M2,F3,python,C2,PY-C2-STATE,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,53,    ub = 0,run.ub
M2,F3,python,C3,PY-C3-WINDOW,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,56,    win = [0] * WIN,run.win
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,45,"def run(a_values, b_values, slots):",
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,46,"    """"""Zwraca listę (logical_index, wartość) dla `slots` zdarzeń scalonych.""""""",
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,47,    UNIT_A = 3,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,48,    UNIT_B = 6,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,49,    INTERVAL_NS = 66_666_667,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,51,    WIN = 45,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,58,    out = [],
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,63,        if now < deadline:,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,65,        if ub <= ua:,
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,79,"        out.append((SHIFT + r + 1, avg(win)))",
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,66,            value = b_values[ib],
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,70,            value = a_values[ia],
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,74,            win[k] = win[k - 1],
M2,F3,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/python/core.py,78,            continue,
M2,F3,flink,C5,JAVA-C5-CONSTANT,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,42,    private static final int TAIL = 5;,
M2,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,60,      long t0 = System.nanoTime();,
M2,F3,flink,C1,JAVA-C1,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,61,      for (long r = 0; r < slots && running; r++) {,
M2,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,62,        long deadline = t0 + r * INTERVAL_NS;,
M2,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,63,        long now = System.nanoTime();,
M2,F3,flink,C4,JAVA-C4,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,66,"          Thread.sleep(sleepNs / 1_000_000L, (int) (sleepNs % 1_000_000L));",
M2,F3,flink,C1,JAVA-C1,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,105,      for (int k = WIN - 1; k > 0; k--) {,
M2,F3,flink,C5,JAVA-C5-WARMUP,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,110,      if (filled < WIN) {,
M2,F3,flink,C1,JAVA-C1,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,114,      for (int k = 0; k < WIN; k++) {,
M2,F3,flink,C3,JAVA-C3-WINDOW,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,94,    private int[] win;,Aggregate.win
M2,F3,flink,C2,JAVA-C2-STATE,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,95,    private int filled;,Aggregate.filled
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,38,"  static class MergedSource extends RichSourceFunction<Tuple2<Long, Integer>> {",
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,39,    private static final long INTERVAL_NS = 66_666_667L;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,40,    private static final int UNIT_A = 3;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,41,    private static final int UNIT_B = 6;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,43,    private final int[] a;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,44,    private final int[] b;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,45,    private final long slots;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,46,    private volatile boolean running = true;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,49,      this.a = a;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,50,      this.b = b;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,51,      this.slots = slots;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,55,"    public void run(SourceContext<Tuple2<Long, Integer>> ctx) throws Exception {",
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,56,      long ua = 0;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,57,      long ub = 0;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,58,      int ia = 0;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,59,      int ib = 0;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,65,          long sleepNs = deadline - now;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,68,        int value;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,70,          value = b[ib];,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,71,          ib = ib + 1;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,72,          ub = ub + UNIT_B;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,74,          value = a[ia];,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,75,          ia = ia + 1;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,76,          ua = ua + UNIT_A;,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,78,"        ctx.collect(Tuple2.of(TAIL + r, value));",
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,83,    public void cancel() {,
M2,F3,flink,C7,JAVA-C7,MergedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,84,      running = false;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,92,"  static class Aggregate extends RichFlatMapFunction<Tuple2<Long, Integer>, Tuple2<Long, Integer>> {",
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,93,    private static final int WIN = 45;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,98,    public void open(OpenContext ctx) {,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,99,      win = new int[WIN];,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,100,      filled = 0;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,104,"    public void flatMap(Tuple2<Long, Integer> in, Collector<Tuple2<Long, Integer>> out) {",
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,106,        win[k] = win[k - 1];,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,108,      win[0] = in.f1;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,109,      filled = filled + 1;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,111,        return;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,113,      long sum = 0;,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,115,        sum += win[k];,
M2,F3,flink,C7,JAVA-C7,Aggregate,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,117,"      out.collect(Tuple2.of(in.f0 + 1, (int) (sum / WIN)));",
M2,F3,flink,C7,JAVA-C7,topology,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,188,"    DataStream<Tuple2<Long, Integer>> src = env.addSource(new MergedSource(a, b, slots));",
M2,F3,flink,C7,JAVA-C7,topology,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M2/F3_multirate/flink/F3Multirate.java,189,"    src.flatMap(new Aggregate()).addSink(new CanonicalSink(out, family, variant));",
M3,F1,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,16,"DECLARE x INTEGER STREAM src, 1/750 FILE 'f1_source.txt'",
M3,F1,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,16,"DECLARE x INTEGER STREAM src, 1/750 FILE 'f1_source.txt'",
M3,F1,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,17,"DECLARE c INTEGER[26] STREAM coef, 1 FILE 'f1_coef.txt'",
M3,F1,rql,C4d,RQL-C4d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,17,"DECLARE c INTEGER[26] STREAM coef, 1 FILE 'f1_coef.txt'",
M3,F1,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,18,"SELECT * STREAM win FROM src@(1,26)",
M3,F1,rql,C3d,RQL-C3d,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,18,"SELECT * STREAM win FROM src@(1,26)",
M3,F1,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,19,SELECT win[_]*coef[_] STREAM acc FROM win+coef,
M3,F1,rql,C7,RQL-C7,rql,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/rql/core.rql,20,SELECT acc[0]/26/1000 STREAM f1_out FROM acc.sumc,
M3,F1,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,41,    t0 = time.monotonic_ns(),
M3,F1,python,C1,PY-C1-SLOT,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,42,    for n in range(slots):,
M3,F1,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,43,        deadline = t0 + n * INTERVAL_NS,
M3,F1,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,44,        now = time.monotonic_ns(),
M3,F1,python,C1,PY-C1-NESTED,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,48,"        for k in range(WIN - 1, 0, -1):",
M3,F1,python,C5,PY-C5-WARMUP,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,51,        if n < WIN - 1:,
M3,F1,python,C4,PY-C4,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,46,            time.sleep((deadline - now) / 1e9),
M3,F1,python,C3,PY-C3-WINDOW,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,39,    win = [0] * WIN,run.win
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,35,"def run(samples, coef, slots):",
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,36,"    """"""Zwraca listę (logical_index, wartość) dla `slots` slotów.""""""",
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,37,    WIN = 26,
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,38,    INTERVAL_NS = 1_333_333,
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,40,    out = [],
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,45,        if now < deadline:,
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,47,        x = samples[n],
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,53,"        acc = sumc([imul(win[k], coef[k]) for k in range(WIN)])",
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,54,"        y = idiv(idiv(acc, WIN), 1000)",
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,55,"        out.append((n + 1, y))",
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,49,            win[k] = win[k - 1],
M3,F1,python,C7,PY-C7,run,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,52,            continue,
M3,F1,flink,C4,JAVA-C4,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,47,      long t0 = System.nanoTime();,
M3,F1,flink,C1,JAVA-C1,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,48,      for (long n = 0; n < slots && running; n++) {,
M3,F1,flink,C4,JAVA-C4,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,49,        long deadline = t0 + n * INTERVAL_NS;,
M3,F1,flink,C4,JAVA-C4,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,50,        long now = System.nanoTime();,
M3,F1,flink,C4,JAVA-C4,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,53,"          Thread.sleep(sleepNs / 1_000_000L, (int) (sleepNs % 1_000_000L));",
M3,F1,flink,C1,JAVA-C1,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,81,      for (int k = WIN - 1; k > 0; k--) {,
M3,F1,flink,C5,JAVA-C5-WARMUP,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,85,      if (in.f0 < WIN - 1) {,
M3,F1,flink,C1,JAVA-C1,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,89,      for (int k = 0; k < WIN; k++) {,
M3,F1,flink,C3,JAVA-C3-WINDOW,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,68,    private int[] win;,Fir.win
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,34,"  static class PacedSource extends RichSourceFunction<Tuple2<Long, Integer>> {",
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,35,    private static final long INTERVAL_NS = 1_333_333L;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,36,    private final int[] samples;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,37,    private final long slots;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,38,    private volatile boolean running = true;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,41,      this.samples = samples;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,42,      this.slots = slots;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,46,"    public void run(SourceContext<Tuple2<Long, Integer>> ctx) throws Exception {",
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,52,          long sleepNs = deadline - now;,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,55,"        ctx.collect(Tuple2.of(n, samples[(int) n]));",
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,60,    public void cancel() {,
M3,F1,flink,C7,JAVA-C7,PacedSource,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,61,      running = false;,
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,65,"  static class Fir extends RichFlatMapFunction<Tuple2<Long, Integer>, Tuple2<Long, Integer>> {",
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,66,    private static final int WIN = 26;,
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,67,    private final int[] coef;,
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,71,      this.coef = coef;,
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,75,    public void open(OpenContext ctx) {,
M3,F1,flink,C7,JAVA-C7,Fir,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,76,      win = new int[WIN];,
