task,family,model,metric,rule_id,path,line,confirmed,coder
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,38,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,40,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,45,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,47,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,53,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,54,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,55,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,49,,Codex-manual
M3,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/python/core.py,52,,Codex-manual
M3,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,47,,Codex-manual
M3,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,48,,Codex-manual
M3,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,49,,Codex-manual
M3,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,50,,Codex-manual
M3,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,53,,Codex-manual
M3,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,81,,Codex-manual
M3,F1,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,85,,Codex-manual
M3,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,89,,Codex-manual
M3,F1,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,68,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,34,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,35,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,36,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,37,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,38,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,41,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,42,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,46,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,52,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,55,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,60,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,61,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,65,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,66,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,67,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,71,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,75,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,76,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,80,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,82,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,84,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,86,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,88,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,90,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,93,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,95,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,96,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,170,,Codex-manual
M3,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F1_fir/flink/F1Fir.java,171,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,19,,Codex-manual
M3,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,19,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,20,,Codex-manual
M3,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,20,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,21,,Codex-manual
M3,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,21,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,23,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,25,,Codex-manual
M3,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,25,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,26,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,27,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,29,,Codex-manual
M3,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,29,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,30,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,31,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,33,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,35,,Codex-manual
M3,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,35,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,36,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,38,,Codex-manual
M3,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,38,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,39,,Codex-manual
M3,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/rql/core.rql,41,,Codex-manual
M3,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,57,,Codex-manual
M3,F2,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,58,,Codex-manual
M3,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,59,,Codex-manual
M3,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,60,,Codex-manual
M3,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,65,,Codex-manual
M3,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,62,,Codex-manual
M3,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,71,,Codex-manual
M3,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,78,,Codex-manual
M3,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,85,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,50,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,51,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,52,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,53,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,54,,Codex-manual
M3,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,55,,Codex-manual
M3,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,46,,Codex-manual
M3,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,47,,Codex-manual
M3,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,48,,Codex-manual
M3,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,49,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,39,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,40,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,41,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,42,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,43,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,44,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,45,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,56,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,61,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,63,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,69,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,92,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,66,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,70,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,75,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,93,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,94,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,95,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,72,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,76,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,77,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,82,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,79,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,83,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,89,,Codex-manual
M3,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/python/core.py,86,,Codex-manual
M3,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,65,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,66,,Codex-manual
M3,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,67,,Codex-manual
M3,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,68,,Codex-manual
M3,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,71,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,105,,Codex-manual
M3,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,110,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,114,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,142,,Codex-manual
M3,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,147,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,151,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,176,,Codex-manual
M3,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,181,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,185,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,208,,Codex-manual
M3,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,213,,Codex-manual
M3,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,217,,Codex-manual
M3,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,89,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,90,,Codex-manual
M3,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,126,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,127,,Codex-manual
M3,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,162,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,163,,Codex-manual
M3,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,196,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,197,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,232,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,233,,Codex-manual
M3,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,234,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,52,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,53,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,54,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,55,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,56,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,59,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,60,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,64,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,70,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,73,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,74,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,79,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,80,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,85,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,87,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,88,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,93,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,97,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,98,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,99,,Codex-manual
M3,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F2_ecg/flink/F2Ecg.java,103,,Codex-manual
